tconst,averageRating,numVotes
tt4908254,6.9,1469
tt4908430,6.2,682
tt4908742,4.5,44
tt4908764,3.9,672
tt4909070,8.6,9
tt4909266,3.8,45
tt4909730,5.5,24
tt4909752,5.6,4947
tt4909864,3.4,9
tt4909982,7.3,851
tt4910010,8.2,44
tt4910232,3.6,250
tt4910708,4.4,59
tt4910718,5.6,145
tt4910994,5.7,166
tt4911404,5.9,218
tt4911656,7.1,960
tt4911780,5.8,731
tt4911876,4.2,281
tt4911940,7.0,10491
tt4911996,6.6,6043
tt4912452,5.9,927
tt4912622,6.9,374
tt4912910,7.7,353577
tt4913144,8.0,10
tt4913966,5.2,53802
tt4914282,5.8,52
tt4914302,4.4,11
tt4914580,7.1,10582
tt4915308,5.7,35
tt4915318,4.2,2329
tt4915624,5.2,27
tt4915672,4.4,4035
tt4916178,5.7,57
tt4916512,9.0,11
tt4916630,7.6,72235
tt4916744,5.2,455
tt4916936,8.2,23
tt4917224,4.4,4278
tt4917384,5.5,873
tt4917564,5.9,111
tt4917622,6.4,284
tt4917700,5.2,640
tt4919066,5.5,279
tt4919232,6.4,15
tt4919240,6.5,501
tt4919338,7.4,11
tt4919484,6.7,7618
tt4919766,2.5,193
tt4919886,8.8,20
tt4919932,8.0,25
tt4920094,6.2,77
tt4920130,5.5,600
tt4920262,4.7,74
tt4920274,7.4,5445
tt4920312,5.9,140
tt4920960,7.4,523
tt4921338,4.1,520
tt4921370,2.3,1083
tt4922008,6.7,183
tt4922028,5.6,463
tt4922524,5.7,192
tt4922674,5.8,4483
tt4922692,6.5,6351
tt4923042,6.8,405
tt4923200,6.3,374
tt4923568,5.0,32
tt4923846,5.8,1555
tt4924632,3.3,461
tt4924686,6.8,246
tt4924942,6.4,16917
tt4925050,8.3,10
tt4925252,8.4,13
tt4925292,7.4,307329
tt4925340,5.9,1719
tt4926026,6.9,243
tt4926320,5.6,48
tt4926538,4.9,1755
tt4926656,3.7,50
tt4926746,7.1,17
tt4926752,5.9,138
tt4926822,6.1,1199
tt4927574,6.1,3553
tt4927984,5.8,464
tt4928412,6.0,101
tt4928704,5.4,257
tt4928814,5.9,1910
tt4929038,6.3,3641
tt4929594,2.3,37
tt4929720,5.7,2078
tt4930292,6.4,105
tt4930584,6.4,18
tt4930760,3.7,626
tt4930814,5.7,1195
tt4931948,5.5,31
tt4932154,7.2,6824
tt4932388,6.0,1324
tt4932408,6.7,14
tt4932436,2.2,431
tt4932580,7.9,9
tt4932754,6.8,32
tt4933106,7.5,44
tt4933132,3.8,23
tt4933238,4.0,342
tt4933472,3.6,305
tt4933506,4.9,285
tt4933864,7.5,29
tt4933914,4.1,387
tt4934408,4.5,25
tt4934780,6.1,163
tt4934870,6.8,789
tt4934950,8.1,36728
tt4935084,6.5,321
tt4935110,6.2,554
tt4935158,6.1,5946
tt4935190,6.2,198
tt4935282,6.1,420
tt4935334,5.9,20616
tt4935372,6.4,20693
tt4935418,5.8,11676
tt4935746,5.6,652
tt4935782,3.7,151
tt4935898,6.4,116
tt4935926,7.9,12
tt4936176,5.8,7848
tt4936300,5.8,245
tt4936328,3.7,226
tt4936428,7.9,8
tt4936450,7.3,14312
tt4937112,5.3,147
tt4937114,3.1,4100
tt4937514,1.5,427
tt4937564,4.6,2105
tt4937812,6.9,2481
tt4937928,6.3,70
tt4938050,6.4,493
tt4938112,6.1,80
tt4938156,5.7,84
tt4938292,5.7,291
tt4938374,5.0,3491
tt4938492,8.7,8
tt4938588,4.4,142
tt4938662,4.8,82
tt4938688,6.3,91
tt4938746,4.5,194
tt4938790,6.3,1022
tt4938820,5.7,277
tt4938830,6.2,46
tt4938930,5.0,179
tt4939066,6.2,5951
tt4939078,9.0,7
tt4939156,7.3,83
tt4939384,5.8,90
tt4939496,6.4,54
tt4939848,6.2,89
tt4939866,6.2,199
tt4940000,6.3,8
tt4940336,3.5,2520
tt4940370,6.3,6350
tt4940416,5.8,3896
tt4940452,6.0,27
tt4940456,4.6,1878
tt4940526,6.4,63
tt4940528,4.9,74
tt4940612,6.4,32
tt4940780,6.7,1033
tt4940952,5.5,91
tt4941354,6.8,257
tt4941722,5.6,151
tt4942088,8.9,16
tt4942270,5.1,940
tt4942404,4.6,74
tt4942478,3.1,500
tt4942694,3.2,198
tt4942754,4.5,43
tt4943218,5.1,2148
tt4943322,6.4,26346
tt4943562,4.4,191
tt4943620,3.9,216
tt4943706,5.8,426
tt4944460,7.0,533
tt4944474,5.8,6
tt4944506,6.7,503
tt4944596,7.1,11749
tt4944620,6.8,367
tt4944658,6.7,4080
tt4944852,5.0,140
tt4944924,6.7,741
tt4945490,4.0,31
tt4945528,6.0,233
tt4945640,5.1,44
tt4945764,7.6,28
tt4946006,5.1,167
tt4946336,2.3,154
tt4946602,6.0,400
tt4946748,6.3,15
tt4946776,3.8,38
tt4947572,8.4,67
tt4947738,5.2,289
tt4948040,6.0,1031
tt4948452,6.7,4529
tt4948838,5.3,1164
tt4949088,6.7,337
tt4949100,6.7,747
tt4949112,5.6,2913
tt4949162,5.0,330
tt4949288,6.9,397
tt4949290,3.7,2115
tt4949388,3.5,135
tt4949412,5.0,162
tt4949418,7.9,14
tt4949628,6.2,50
tt4950110,5.8,3998
tt4950158,5.7,84
tt4950192,6.6,525
tt4950284,5.6,8
tt4950362,5.7,54
tt4951982,6.6,20396
tt4952044,5.8,674
tt4952054,4.8,403
tt4952388,4.9,68
tt4952536,3.5,50
tt4953038,4.1,112
tt4953610,2.8,457
tt4954264,5.6,13
tt4954458,5.1,61
tt4954522,7.0,83836
tt4954660,7.0,2073
tt4954968,1.4,446
tt4955012,6.7,375
tt4955134,7.8,14
tt4955162,5.9,1131
tt4955566,5.8,5307
tt4955992,6.6,24
tt4956160,4.4,127
tt4956270,5.5,161
tt4956376,6.9,436
tt4956994,5.2,36
tt4957070,4.2,140
tt4957352,6.8,91
tt4957438,5.6,14
tt4957446,7.5,901
tt4957492,6.9,31
tt4957538,6.5,1212
tt4958386,4.4,31
tt4958448,6.8,5815
tt4958468,6.9,1286
tt4958596,5.3,559
tt4958794,3.4,30
tt4958972,6.0,121
tt4959276,3.5,259
tt4959326,5.5,892
tt4959440,4.2,799
tt4959548,5.0,1120
tt4959876,4.6,272
tt4960242,6.2,964
tt4960466,4.6,355
tt4960576,5.5,486
tt4960748,7.2,11292
tt4960764,4.3,578
tt4960930,5.9,100
tt4960934,5.8,2705
tt4961016,6.4,109
tt4961322,6.1,898
tt4961334,6.8,2316
tt4961380,4.6,9460
tt4961542,6.8,49
tt4962720,4.8,48
tt4963384,8.7,20
tt4963830,5.0,604
tt4964310,7.2,5954
tt4964550,5.9,256
tt4964598,7.7,2843
tt4964788,6.9,36751
tt4965146,3.2,373
tt4965254,6.2,482
tt4966028,7.1,28
tt4966046,3.7,3699
tt4966060,4.5,70
tt4966278,6.1,281
tt4966532,6.1,5173
tt4966878,6.1,282
tt4967094,7.4,5751
tt4967126,6.5,123
tt4967220,6.5,918
tt4967450,3.2,112
tt4967874,4.7,19
tt4967920,5.6,3091
tt4967924,5.6,110
tt4968022,6.0,76
tt4968726,7.1,19
tt4968782,4.5,211
tt4969044,7.1,8258
tt4969356,5.8,29
tt4969672,2.9,848
tt4969816,5.7,82
tt4970038,5.5,809
tt4970122,6.6,14
tt4970194,7.4,105
tt4970294,3.3,1611
tt4970552,6.5,827
tt4971344,6.9,67913
tt4971346,3.8,283
tt4971382,5.6,70
tt4971408,4.9,9230
tt4971424,5.2,139
tt4971480,5.7,179
tt4971484,7.3,312
tt4971824,6.9,1480
tt4971830,6.2,309
tt4972062,6.7,17993
tt4972442,9.1,48
tt4972582,7.3,522402
tt4972696,6.4,34
tt4972904,6.7,884
tt4973154,6.5,69
tt4973214,5.2,9
tt4973270,6.8,28
tt4973416,9.2,6
tt4973806,5.3,160
tt4974254,2.5,1051
tt4974616,6.6,1150
tt4974684,6.7,9390
tt4974778,4.3,4424
tt4974812,4.7,714
tt4975280,7.0,6311
tt4975498,6.5,663
tt4975722,7.4,320270
tt4975904,4.0,66
tt4975920,5.9,9115
tt4976086,4.0,108
tt4976192,4.4,8997
tt4976628,5.4,98
tt4977524,4.3,222
tt4977530,6.7,8362
tt4978100,6.0,42
tt4978150,4.7,11
tt4978274,6.0,4028
tt4978404,5.6,738
tt4978710,6.3,6691
tt4979082,5.8,2586
tt4979652,5.9,754
tt4979860,4.4,1063
tt4980242,7.0,9
tt4980812,2.5,513
tt4980882,7.1,18
tt4981292,3.4,144
tt4981636,6.1,9596
tt4981658,7.6,21
tt4981752,5.8,267
tt4981966,7.9,23194
tt4982156,7.5,31
tt4982166,5.2,581
tt4982252,2.2,194
tt4982356,6.4,310
tt4982390,8.7,85
tt4982414,8.3,20
tt4982870,5.6,346
tt4983198,6.7,35
tt4983630,6.2,80
tt4983780,8.3,24025
tt4985108,6.8,20
tt4985504,7.9,45
tt4985650,7.4,11
tt4985848,3.0,3650
tt4985854,7.0,316
tt4985906,4.8,490
tt4985954,6.5,45
tt4986098,4.8,32665
tt4986134,6.7,10365
tt4986754,5.1,1425
tt4986758,7.5,19
tt4986978,2.5,41
tt4987454,3.4,241
tt4987462,8.2,20
tt4987556,8.4,20844
tt4990516,7.7,1799
tt4990652,6.3,84
tt4990954,6.8,84
tt4991112,4.3,1461
tt4991308,6.0,8
tt4991384,8.4,11452
tt4991396,5.2,69
tt4991512,6.5,5990
tt4991590,6.5,536
tt4991652,4.9,1103
tt4991660,6.9,610
tt4991676,4.4,413
tt4991786,5.8,243
tt4991900,4.3,10
tt4991906,7.2,102
tt4992060,3.8,1700
tt4992086,7.7,4032
tt4992238,9.0,9
tt4992620,6.3,209
tt4993964,5.8,3429
tt4994564,5.2,408
tt4994718,5.7,3385
tt4994736,7.3,3984
tt4994992,2.9,320
tt4995540,6.5,43288
tt4995776,6.6,31096
tt4995790,7.1,73023
tt4995858,4.7,61
tt4995872,7.0,14
tt4996022,4.8,295
tt4997036,7.4,273
tt4997196,3.8,221
tt4997822,6.1,202
tt4998008,6.7,30
tt4998222,6.4,496
tt4998632,6.1,84805
tt4998746,3.0,48
tt4998772,4.2,3435
tt4999290,5.7,491
tt5000250,6.3,1210
tt5000686,4.8,121
tt5000698,5.0,506
tt5000984,5.7,268
tt5001426,3.7,392
tt5001432,6.5,45
tt5001436,3.1,1308
tt5001454,9.0,8
tt5001552,9.1,11
tt5001618,5.9,97
tt5001706,7.2,10
tt5001718,6.3,41029
tt5001744,8.0,11
tt5001754,5.9,41066
tt5001852,4.5,28
tt5002394,6.8,1494
tt5002444,4.3,315
tt5002544,6.7,295
tt5002566,6.6,12
tt5002838,4.5,156
tt5003038,6.3,75
tt5004188,6.3,92
tt5004198,7.9,29
tt5004420,4.9,386
tt5004422,6.2,1226
tt5004766,7.2,2909
tt5004776,7.2,69
tt5004784,6.0,50
tt5004890,2.4,5
tt5004918,6.6,53
tt5005454,4.2,249
tt5005462,6.0,92
tt5005862,7.1,80
tt5006094,5.7,28
tt5007760,5.5,119
tt5007774,6.1,343
tt5007974,8.6,12
tt5008220,6.1,31
tt5008354,6.6,17
tt5008412,3.0,7
tt5008540,5.4,73
tt5009014,8.7,44
tt5009208,5.2,151
tt5009236,6.8,1837
tt5009286,5.4,1174
tt5009730,5.7,76
tt5010982,3.7,394
tt5011242,6.7,1292
tt5011290,5.1,1067
tt5011510,5.1,10
tt5011520,7.3,22
tt5011604,6.1,149
tt5011626,6.2,694
tt5011848,3.3,553
tt5012504,6.4,14654
tt5012620,6.6,69
tt5012858,8.5,6
tt5012910,7.0,228
tt5013008,4.2,795
tt5013056,7.8,689454
tt5013076,3.0,8
tt5013688,5.3,3972
tt5013782,5.7,709
tt5013984,2.5,22560
tt5014122,3.9,80
tt5014970,6.6,43
tt5015218,5.3,46
tt5015664,6.3,112
tt5016750,7.8,28
tt5016946,7.0,15446
tt5017008,6.3,147
tt5017928,3.9,527
tt5017936,5.9,6819
tt5018032,2.4,55
tt5019884,6.8,1182
tt5020074,6.1,304
tt5020188,2.2,15
tt5020372,4.0,975
tt5020744,6.1,863
tt5020866,2.9,38
tt5021208,7.5,12
tt5021222,3.8,92
tt5021642,6.2,9
tt5021712,5.6,78
tt5022560,5.1,529
tt5022680,4.7,2481
tt5022702,6.6,145438
tt5022714,5.6,73
tt5022872,5.9,874
tt5022902,5.8,29
tt5023260,6.6,8614
tt5024048,4.1,105
tt5024512,7.1,17
tt5024672,5.3,49
tt5024674,5.8,399
tt5024728,4.3,372
tt5024766,2.1,74
tt5024820,6.0,83
tt5024894,4.9,350
tt5025254,5.2,86
tt5025550,5.7,444
tt5026610,8.3,10
tt5027116,5.3,351
tt5027162,7.1,1299
tt5027774,8.1,530001
tt5028144,8.7,22
tt5028270,3.3,96
tt5028340,6.7,91929
tt5028388,4.6,328
tt5028530,6.1,35
tt5028598,5.0,243
tt5028702,4.7,360
tt5028822,3.5,215
tt5028838,5.7,39
tt5028892,5.2,415
tt5028930,6.1,15
tt5028968,7.7,21
tt5029106,6.2,125
tt5029220,5.9,455
tt5029482,8.4,62
tt5029602,4.3,1512
tt5029608,7.5,16657
tt5029642,5.6,643
tt5029668,6.4,831
tt5029776,5.6,536
tt5030004,4.3,1104
tt5030402,5.9,2196
tt5030452,6.4,1212
tt5031108,3.6,412
tt5031388,5.0,199
tt5031658,4.2,1070
tt5031892,6.7,1273
tt5031998,6.8,2645
tt5032026,4.4,343
tt5032468,4.3,304
tt5032478,5.3,33
tt5032492,6.3,1396
tt5032522,6.5,80
tt5033000,6.4,2171
tt5033018,5.7,232
tt5033038,5.1,116
tt5033290,5.4,2634
tt5033342,6.7,1129
tt5033998,5.0,77083
tt5034046,5.5,18
tt5034082,3.3,224
tt5034090,6.6,237
tt5034122,5.4,1401
tt5034194,6.4,479
tt5034266,6.9,14368
tt5034276,6.5,1116
tt5034444,4.9,154
tt5034474,4.7,8988
tt5034502,4.3,9
tt5034838,6.3,222226
tt5034870,5.2,72
tt5036134,5.7,37
tt5036516,4.9,33
tt5036924,5.8,125
tt5037626,6.5,646
tt5037684,5.6,183
tt5037840,4.0,7621
tt5037996,6.2,2578
tt5038134,4.5,194
tt5038336,5.2,96
tt5038358,6.2,1313
tt5038372,7.0,1540
tt5038448,5.5,2288
tt5038918,6.4,10
tt5039088,6.1,3981
tt5039416,4.7,700
tt5039578,5.7,1812
tt5039860,6.9,3485
tt5039992,4.1,98
tt5039994,5.7,7886
tt5040108,6.7,107
tt5040202,4.6,3489
tt5040276,1.6,17
tt5040282,5.4,99
tt5040624,5.8,538
tt5040760,4.2,431
tt5041296,5.4,3707
tt5042340,5.0,54
tt5042620,6.2,7
tt5043096,6.7,80
tt5044332,6.3,337
tt5044656,4.2,1892
tt5045648,8.1,26
tt5045682,5.4,124
tt5045746,7.3,1429
tt5045756,5.5,17
tt5046282,6.9,78
tt5046500,5.3,219
tt5046504,5.7,515
tt5046632,6.2,66
tt5047090,8.2,50
tt5047136,6.7,73
tt5047144,6.9,7
tt5047336,6.3,964
tt5047372,9.0,7
tt5047400,4.5,1306
tt5047424,3.1,197
tt5047788,9.0,38
tt5048406,5.8,581
tt5048716,5.5,285
tt5048966,7.1,247
tt5049302,6.3,2128
tt5049580,6.6,165
tt5049636,6.1,1481
tt5050058,6.4,20
tt5050144,8.0,8
tt5050200,5.1,1156
tt5050328,3.1,622
tt5050342,7.5,60
tt5050904,6.6,810
tt5050910,6.9,23
tt5051150,6.0,77
tt5051224,4.3,22
tt5051356,5.6,980
tt5051410,6.0,737
tt5051826,3.9,415
tt5052214,5.7,172
tt5052298,5.7,447
tt5052424,6.9,14
tt5052448,7.8,647097
tt5052474,7.0,157652
tt5052524,6.0,2049
tt5052770,7.7,17
tt5053108,5.8,53
tt5053156,4.2,2230
tt5055280,8.4,55
tt5056154,3.1,207
tt5056352,6.6,66
tt5056786,7.8,16
tt5056842,4.3,2088
tt5057140,5.6,39124
tt5057588,7.4,70
tt5057626,4.7,69
tt5057746,6.0,182
tt5057904,6.2,311
tt5057982,5.2,503
tt5058014,6.6,547
tt5058114,7.1,1105
tt5058148,6.1,361
tt5058152,8.5,12
tt5058222,6.4,30
tt5058316,2.7,132
tt5058340,5.7,3191
tt5058998,6.8,181
tt5059406,4.6,15337
tt5059690,5.3,117
tt5059782,3.8,3814
tt5060166,4.0,4838
tt5060738,6.7,64
tt5060872,8.6,18
tt5061124,5.6,78
tt5061126,8.1,791
tt5061162,7.2,3706
tt5061360,7.1,3547
tt5061570,5.5,603
tt5061582,6.5,158
tt5061790,7.3,24
tt5061814,6.7,3241
tt5062072,4.7,169
tt5062938,6.8,1436
tt5065030,4.0,252
tt5065166,3.3,46
tt5065346,4.5,473
tt5065500,6.1,276
tt5065678,4.8,13
tt5065716,9.4,15
tt5065762,7.1,219
tt5065888,5.9,24
tt5066056,5.2,2579
tt5066432,6.2,203
tt5066556,7.2,6109
tt5066598,4.9,700
tt5066818,6.3,328
tt5067956,6.3,25
tt5067958,4.9,454
tt5067984,7.8,571
tt5068090,5.5,129
tt5068162,6.3,3062
tt5068650,4.6,3141
tt5068674,6.8,40
tt5068702,4.3,31
tt5068902,4.3,23
tt5068968,3.7,167
tt5068970,3.7,145
tt5068972,5.9,42
tt5069012,6.4,389
tt5069072,8.4,45
tt5069086,4.7,540
tt5069090,3.8,192
tt5069098,5.5,99
tt5069110,6.5,143
tt5069158,7.4,483
tt5069194,4.5,136
tt5069450,6.2,42
tt5070062,7.4,1142
tt5071886,6.1,13658
tt5072070,8.8,11
tt5072154,5.9,19
tt5072350,5.0,455
tt5072406,6.3,1146
tt5072542,6.3,1037
tt5072612,4.1,254
tt5072852,3.8,357
tt5073612,6.7,40
tt5073620,5.5,13498
tt5073642,6.2,52523
tt5073690,5.2,127
tt5073756,6.1,418
tt5074182,7.7,16
tt5074352,8.3,199088
tt5074416,6.9,23
tt5074602,6.3,14
tt5075662,4.9,11393
tt5076082,6.4,8
tt5076102,8.8,14
tt5076118,8.2,39
tt5076150,5.0,409
tt5076214,6.7,11745
tt5076504,6.2,14
tt5076792,5.9,3230
tt5077150,3.5,8
tt5077912,5.4,316
tt5078100,5.0,198
tt5078134,6.4,1266
tt5078158,5.4,251
tt5078188,5.6,1937
tt5078202,6.0,112
tt5078204,7.3,27728
tt5078214,6.2,3979
tt5078274,6.3,463
tt5078326,6.5,3182
tt5078330,5.5,841
tt5078354,6.1,1367
tt5078390,3.2,74
tt5078450,6.2,27
tt5078618,5.1,149
tt5078656,6.3,301
tt5078852,6.2,8884
tt5078886,4.4,1849
tt5079362,3.2,300
tt5079452,4.7,108
tt5080046,4.3,780
tt5080074,7.2,15
tt5080076,6.2,71
tt5080356,5.3,130
tt5080556,6.1,25819
tt5080732,7.7,18
tt5080804,4.2,694
tt5080908,4.5,111
tt5081304,4.5,202
tt5081606,5.8,1051
tt5081618,5.5,46
tt5081702,4.3,100
tt5082014,8.0,11921
tt5082814,4.6,11
tt5083366,3.7,228
tt5083736,1.7,444
tt5083738,7.5,209845
tt5084170,6.7,18798
tt5084196,7.7,2979
tt5084198,7.9,2990
tt5084204,4.6,244
tt5084388,7.0,1398
tt5085082,6.3,30
tt5085522,5.4,6756
tt5085588,6.9,90
tt5085924,5.5,14028
tt5086104,8.3,3159
tt5086198,5.4,218
tt5086308,3.8,103
tt5086384,4.7,183
tt5086506,7.0,10
tt5086760,7.7,26
tt5086770,7.5,50
tt5086772,6.3,143
tt5086776,6.7,145
tt5087420,4.0,45
tt5087514,9.3,11
tt5087564,2.7,744
tt5087914,2.4,168
tt5088528,4.6,359
tt5088794,7.0,3115
tt5088906,4.9,341
tt5089018,7.4,38
tt5089068,5.4,928
tt5089534,6.5,4458
tt5089556,8.6,14
tt5089740,5.0,149
tt5089786,7.5,6681
tt5089922,6.4,16
tt5089932,6.4,103
tt5090094,6.4,51
tt5090136,4.7,8
tt5090636,5.8,305
tt5091014,6.5,3593
tt5091108,5.1,506
tt5091530,5.9,7254
tt5091538,6.1,2464
tt5091612,7.3,6108
tt5091888,5.0,50
tt5092172,7.9,38
tt5092272,6.0,149
tt5092380,5.9,7170
tt5092484,5.4,1984
tt5093026,7.2,80700
tt5093098,5.7,61
tt5093350,3.0,7
tt5093668,6.4,59
tt5093754,7.0,349
tt5093984,6.2,44
tt5094040,5.4,152
tt5094192,6.5,912
tt5094390,8.4,181
tt5095010,7.4,288
tt5095030,7.0,429457
tt5095208,2.2,575
tt5095506,5.7,659
tt5095552,5.4,138
tt5095770,6.8,132
tt5095830,6.3,116
tt5096246,3.4,201
tt5096470,5.6,21504
tt5096478,5.5,89
tt5096536,6.8,3489
tt5096600,5.4,162
tt5096628,7.0,3624
tt5096726,3.9,469
tt5096846,5.7,1766
tt5096920,4.0,176
tt5096928,5.2,328
tt5097148,8.0,14
tt5097398,6.3,406
tt5097410,6.3,24319
tt5097504,5.1,518
tt5097706,2.9,17
tt5097860,5.8,43
tt5097982,6.8,7
tt5098128,7.5,10766
tt5099490,8.3,9
tt5099660,6.0,236
tt5100256,7.0,19
tt5101878,5.5,447
tt5101956,6.5,123
tt5102278,4.8,44
tt5103904,4.0,42
tt5103970,7.0,93
tt5103984,6.9,49
tt5104080,7.4,2347
tt5104330,5.0,432
tt5104332,6.2,131
tt5104604,7.8,180408
tt5104678,6.8,63
tt5104798,8.1,37
tt5104902,8.1,37
tt5104924,7.8,59
tt5104954,7.9,49
tt5104968,7.7,42
tt5105218,6.3,505
tt5105666,5.2,776
tt5105980,5.0,37
tt5106120,5.6,50
tt5106176,5.9,22
tt5106182,6.7,27
tt5106268,7.6,15
tt5106390,4.0,815
tt5106396,7.0,51
tt5106400,5.8,845
tt5106480,7.3,6
tt5108168,4.4,931
tt5108192,7.6,17
tt5108476,4.1,8036
tt5108524,3.8,99
tt5108870,5.2,139581
tt5109028,2.9,30
tt5109280,7.3,161475
tt5109290,6.5,31
tt5109302,3.9,958
tt5109784,6.6,237937
tt5110282,2.9,453
tt5110386,3.5,679
tt5110510,7.8,19
tt5111490,6.0,64
tt5111754,5.2,685
tt5111790,4.7,128
tt5111844,5.9,48
tt5111886,7.8,265
tt5111940,5.4,29
tt5112052,6.4,96
tt5112278,6.8,9
tt5112314,7.4,24
tt5112348,4.3,257
tt5112400,6.1,98
tt5112578,6.6,24665
tt5112592,7.7,97
tt5112622,6.5,3034
tt5112692,5.6,208
tt5112932,7.0,11
tt5113040,6.4,65900
tt5113044,6.5,76600
tt5113086,3.6,1353
tt5113250,4.8,1346
tt5113986,5.7,792
tt5114154,6.3,4070
tt5114176,6.5,34
tt5114564,4.4,139
tt5114840,5.9,5680
tt5114982,5.8,555
tt5114984,6.7,1455
tt5114988,6.5,121
tt5115004,6.2,1158
tt5115024,5.7,2282
tt5115066,8.1,46
tt5115546,4.8,2289
tt5116248,4.3,909
tt5116302,7.9,52426
tt5116314,5.3,101
tt5116386,5.8,43
tt5116504,5.3,860
tt5116644,5.8,178
tt5116940,6.4,55
tt5117204,7.9,11
tt5117308,7.3,17
tt5117326,5.8,606
tt5117372,5.4,1322
tt5117428,7.1,14674
tt5117484,3.5,735
tt5117670,6.6,45791
tt5118052,7.9,16
tt5119048,7.4,283
tt5119108,8.4,156
tt5119116,5.8,10393
tt5119160,5.3,45
tt5119546,4.3,156
tt5119598,5.7,90
tt5119678,6.1,83
tt5119818,5.9,14
tt5119914,9.1,88
tt5120010,5.1,292
tt5120072,8.9,16
tt5120282,6.0,9
tt5120376,5.9,39
tt5120400,4.3,2256
tt5120966,6.3,21
tt5121548,6.9,93
tt5121612,9.6,9
tt5121816,6.3,28080
tt5122092,4.2,263
tt5122318,8.5,15
tt5122374,5.3,1237
tt5122626,2.7,224
tt5123264,5.2,132
tt5123344,4.4,100
tt5123866,4.3,271
tt5124082,6.4,448
tt5124096,6.0,2409
tt5124154,7.8,8
tt5124206,8.1,51
tt5124556,7.3,28
tt5125092,7.2,59
tt5125414,4.7,1562
tt5125562,5.5,81
tt5125582,5.4,26
tt5125718,6.8,19
tt5125894,6.1,6829
tt5125930,6.5,2152
tt5126042,5.5,68
tt5126178,3.1,490
tt5126274,6.3,1719
tt5126540,3.0,176
tt5126654,5.0,447
tt5126730,5.4,19
tt5126792,3.9,277
tt5126922,6.7,10706
tt5126986,6.4,11
tt5127000,7.3,41
tt5127192,5.0,379
tt5127300,2.0,618
tt5127398,6.8,3347
tt5127646,5.8,39
tt5127758,5.9,58
tt5127772,5.3,60
tt5127912,8.0,17
tt5128266,5.2,1515
tt5128282,9.2,20
tt5128328,7.2,4813
tt5128532,8.0,10
tt5128712,6.7,468
tt5128826,5.2,1703
tt5129042,8.6,24
tt5129156,4.1,880
tt5129510,6.8,2479
tt5129674,6.5,883
tt5129682,5.6,9326
tt5130230,6.4,13
tt5130442,5.4,497
tt5130790,7.3,11
tt5130956,6.5,18
tt5131124,6.3,281
tt5131768,8.1,16
tt5131850,6.3,29
tt5131906,4.9,2800
tt5132264,6.4,30
tt5132448,6.2,234
tt5132628,7.2,14
tt5132734,7.0,57
tt5133038,7.5,114
tt5133062,7.1,20
tt5133128,6.2,325
tt5133308,7.0,15059
tt5133392,6.4,1201
tt5134254,6.2,1082
tt5134866,5.8,21
tt5135436,6.8,52
tt5135494,4.0,11
tt5135810,5.5,75
tt5135854,4.0,24
tt5136060,5.3,129
tt5136090,5.9,37
tt5136154,8.2,27
tt5136164,6.5,69
tt5136686,5.3,269
tt5136698,8.6,14
tt5136874,5.4,30
tt5136898,7.1,22
tt5137222,6.4,549
tt5137242,6.5,461
tt5137294,4.4,44
tt5137330,8.4,12
tt5137556,5.2,75
tt5138210,6.7,38
tt5138376,8.6,46
tt5138760,7.4,11
tt5138766,8.6,44
tt5138834,8.9,12
tt5138866,3.8,413
tt5139332,6.3,66
tt5139926,5.4,717
tt5140164,6.6,11
tt5140182,6.7,716
tt5140878,6.5,142570
tt5141494,6.5,258
tt5142216,5.7,36
tt5142532,7.4,48
tt5142886,8.2,9
tt5142898,5.1,68
tt5143226,5.2,16405
tt5143270,3.0,75
tt5143368,7.9,31
tt5143700,6.0,1463
tt5143704,6.0,999
tt5143744,7.3,91
tt5143826,5.4,57
tt5143858,4.9,19
tt5143890,4.1,1319
tt5143968,7.1,85
tt5144140,6.8,8
tt5144174,6.8,29895
tt5144236,3.4,77
tt5144786,7.4,94
tt5145334,6.2,28
tt5145366,7.0,29
tt5145662,5.1,501
tt5145840,4.7,266
tt5146612,5.4,172
tt5147214,6.3,15625
tt5147818,4.6,62
tt5148460,6.2,68
tt5149030,5.2,173
tt5149490,5.7,5626
tt5149530,6.7,117
tt5150228,3.8,107
tt5151378,6.1,18
tt5151570,7.1,21328
tt5151594,3.5,144
tt5152170,6.3,20
tt5152606,5.0,259
tt5152640,4.0,2414
tt5152652,6.9,34
tt5152882,6.4,41
tt5153236,6.1,6914
tt5153260,5.4,719
tt5153288,6.3,5642
tt5153588,3.7,352
tt5153860,4.3,1341
tt5153952,5.7,298
tt5154076,5.7,118
tt5154096,5.4,56
tt5154162,6.7,239
tt5154288,5.9,8306
tt5154896,6.4,4165
tt5155046,4.6,284
tt5155176,6.9,58
tt5155340,7.0,70
tt5155360,7.0,45
tt5155780,6.2,36160
tt5156274,6.4,3178
tt5156532,5.7,309
tt5156538,6.4,87
tt5156638,7.2,11
tt5156746,6.2,5850
tt5156910,2.3,1312
tt5157018,5.7,328
tt5157030,5.7,1208
tt5157052,4.4,2378
tt5157326,7.0,4161
tt5157426,6.7,358
tt5157456,4.6,4921
tt5157682,6.9,8041
tt5158306,7.0,39
tt5158522,6.4,2745
tt5159352,6.5,17
tt5159408,6.5,1026
tt5159414,4.2,13283
tt5159580,3.1,46
tt5160154,6.5,4115
tt5160614,5.2,1001
tt5160740,5.4,13
tt5160928,6.3,4724
tt5160938,5.9,8790
